montgomeryadvertiser.com,Montgomery Advertiser,Montgomery,Alabama,5283,"Gannett",Presto,https://www.montgomeryadvertiser.com/,https://rssfeeds.montgomeryadvertiser.com/montgomery/home&x=1,9062,1829,9062|81|626
montrosepress.com,The Montrose Daily Press,Montrose,Colorado,5284,"Wick Communications",BLOX,https://www.montrosepress.com/,https://www.montrosepress.com/search/?f=rss&t=article&c=news&l=50,3013,1882,3013||627
monvalleyindependent.com,The Mon Valley Independent,Monessen,Pennsylvania,5275,"Mid Mon Valley Publishing Co.",,http://monvalleyindependent.com/,,,,||628
morganton.com,The News Herald,Morganton,North Carolina,5286,"BH Media Group",BLOX,https://www.morganton.com/,https://www.morganton.com/search/?f=rss&t=article&c=news&l=50,6694,,6694|1840|629
morning-times.com,Morning Times,Sayre,Pennsylvania,5512,"Sample News Group LLC",BLOX,http://www.morning-times.com/,http://www.morning-times.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,6490,1890,6490|135|630
morningjournal.com,The Morning Journal,Lorain,Ohio,5190,"Digital First Media",BLOX,https://www.morningjournal.com/,https://www.morningjournal.com/search/?f=rss&t=article&c=news&l=50,3725,,3725|15600|631
morningjournalnews.com,Morning Journal,Lisbon,Ohio,5177,"Ogden Newspapers Inc.",WordPress,http://www.morningjournalnews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=morningjournalnews.com,10520,,10520||632
morningsun.net,The Morning Sun,Pittsburg,Kansas,5402,"GateHouse Media",NewsCycle,https://www.morningsun.net/,https://www.morningsun.net//news?template=rss&mime=xml,8648,1887,8648|162|633
moultrieobserver.com,The Moultrie Observer,Moultrie,Georgia,5291,"Community Newspaper Holdings, Inc.",BLOX,https://www.moultrieobserver.com/,https://www.moultrieobserver.com/search/?f=rss&t=article&c=news&l=50,14921,1894,14921||634
mountaineagle.com,Daily Mountain Eagle,Jasper,Alabama,5087,"Cleveland Newspapers, Inc.",,http://www.mountaineagle.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=mountaineagle.com,10757,1872,10757|28855|635
mountvernonnews.com,Mount Vernon News,Mount Vernon,Ohio,5297,"Ohio Newspaper Services, Inc.",,https://www.mountvernonnews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=mountvernonnews.com,18869,,18869|701|636
mpcourier.com,Daily Courier-Observer/Advance News,Massena,New York,5235,"Johnson Newspaper Corp.",NewsCycle,https://www.mpcourier.com/,,25223,,25223|1085|637
mpnews.net,Mt. Pleasant News,Mount Pleasant,Iowa,5294,"Gazette Communications",,https://www.mpnews.net/,,70120,1878,70120|1049|638
mpnnow.com,Daily Messenger,Canandaigua,New York,4773,"GateHouse Media",NewsCycle,https://www.mpnnow.com/,https://www.mpnnow.com//news?template=rss&mime=xml,4342,1776,4342||639
mrt.com,Midland Reporter-Telegram,Midland,Texas,5260,"Hearst Communications, Inc.",,https://www.mrt.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=mrt.com,30000,1929,|30000|640
mtairynews.com,Mount Airy News,Mount Airy,North Carolina,5292,"Adams Publishing Group, LLC",,https://www.mtairynews.com/,https://www.mtairynews.com/feed,18290,1880,18290|27|641
mtcarmelregister.com,Mount Carmel Register,Mount Carmel,Illinois,5293,"Paxton Media Group, LLC",BLOX,http://www.mtcarmelregister.com/,http://www.mtcarmelregister.com/search/?f=rss&t=article&l=10,8813,1839,8813||642
mtstandard.com,The Montana Standard,Butte,Montana,4767,"Lee Enterprises",BLOX,https://mtstandard.com/,https://mtstandard.com/search/?f=rss&t=article&c=news&l=50,25077,1876,25077||643
murrayledger.com,The Murray Ledger & Times,Murray,Kentucky,5302,"Lancaster Management, Inc.",BLOX,https://www.murrayledger.com/,https://www.murrayledger.com/search/?f=rss&t=article&c=news&l=50,9000,1879,9000||644
muscatinejournal.com,Muscatine Journal,Muscatine,Iowa,5303,"Lee Enterprises",BLOX,https://muscatinejournal.com/,https://muscatinejournal.com/search/?f=rss&t=article&c=news&l=50,10912,1840,10912|505|645
muskogeephoenix.com,Muskogee Phoenix,Muskogee,Oklahoma,5304,"Community Newspaper Holdings, Inc.",BLOX,https://www.muskogeephoenix.com/,https://www.muskogeephoenix.com/search/?f=rss&t=article&c=news&l=50,9346,1888,9346|392|646
mycentraljersey.com,Courier News,Somerville,New Jersey,5543,"Gannett",Presto,https://www.mycentraljersey.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=mycentraljersey.com,7752,1879,7752|500|647
mydailyrecord.com,The Daily Record,Dunn,North Carolina,4905,"Record Publishing",,http://www.mydailyrecord.com/,,7112,1950,7112|522|649
mydailyregister.com,Point Pleasant Register,Point Pleasant,West Virginia,5409,"AIM Media",WordPress,https://www.mydailyregister.com/,https://www.mydailyregister.com/feed/,5850,,5850||650
mydailysentinel.com,The Daily Sentinel,Nacogdoches,Texas,5306,"AIM Media",WordPress,https://www.mydailysentinel.com/,https://www.mydailysentinel.com/feed/,4454,1899,4454||651
mydailytribune.com,Gallipolis Daily Tribune,Gallipolis,Ohio,4984,"AIM Media",WordPress,https://www.mydailytribune.com/,https://www.mydailytribune.com/feed/,6166,,6166||652
myheraldreview.com,Herald/Review,Sierra Vista,Arizona,5534,"Wick Communications",BLOX,https://www.myheraldreview.com/,https://www.myheraldreview.com/search/?f=rss&t=article&c=news&l=50,5228,1955,5228|130|653
myjournalcourier.com,Jacksonville Journal-Courier,Jacksonville,Illinois,5082,"Hearst Communications, Inc.",,https://www.myjournalcourier.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=myjournalcourier.com,6824,1830,6824|152|654
mymalonetelegram.com,The Malone Telegram,Malone,New York,5205,"Johnson Newspaper Corp.",NewsCycle,https://www.mymalonetelegram.com/,,1600,1905,1600||655
myplainview.com,Plainview Herald,Plainview,Texas,5404,"Hearst Communications, Inc.",,https://www.myplainview.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=myplainview.com,17605,1889,17605|0|656
myrecordjournal.com,Record-Journal,Meriden,Connecticut,5252,"The Record-Journal Publishing Co.",,http://www.myrecordjournal.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=myrecordjournal.com,11446,1867,11446|346|657
myrtlebeachonline.com,The Sun News,Myrtle Beach,South Carolina,5305,"The McClatchy Company",Escenic,https://www.myrtlebeachonline.com/,https://www.myrtlebeachonline.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,13096,1936,13096|1484|658
mysanantonio.com,San Antonio Express-News,San Antonio,Texas,5488,"Hearst Communications, Inc.",,https://www.mysanantonio.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=mysanantonio.com,7731,1865,7731||659
mywebtimes.com,The Times,Frankfort,Indiana,4968,"Shaw Media",,https://www.mywebtimes.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=mywebtimes.com,69118,1877,69118||660
napavalleyregister.com,Napa Valley Register,Napa,California,5308,"Lee Enterprises",BLOX,https://napavalleyregister.com/,https://napavalleyregister.com/search/?f=rss&t=article&c=news&l=50,5977,,5977||661
naplesnews.com,Naples Daily News,Naples,Florida,5309,"Gannett",Presto,https://www.naplesnews.com/,https://rssfeeds.naplesnews.com/naples/home&x=1,20845,,20845||662
nashuatelegraph.com,The Telegraph,Macon,Georgia,5201,"Ogden Newspapers Inc.",WordPress,http://www.nashuatelegraph.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nashuatelegraph.com,13827,1826,13827|1512|663
natchezdemocrat.com,The Natchez Democrat,Natchez,Mississippi,5312,"Boone Newspapers, Inc.",WordPress,https://www.natchezdemocrat.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=natchezdemocrat.com,4834,1865,4834|6000|664
ncnewsonline.com,New Castle News,New Castle,Pennsylvania,5321,"Community Newspaper Holdings, Inc.",BLOX,http://www.ncnewsonline.com/,http://www.ncnewsonline.com/search/?f=rss&t=article&l=10,8729,,8729||665
neoshodailynews.com,Neosho Daily News,Neosho,Missouri,5313,"GateHouse Media",NewsCycle,https://www.neoshodailynews.com/,https://www.neoshodailynews.com//news?template=rss&mime=xml,11799,1905,11799|1887|666
nevadaappeal.com,Nevada Appeal,Carson City,Nevada,4786,"Swift Communications, Inc.",,https://www.nevadaappeal.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nevadaappeal.com,36282,1865,36282||667
nevadadailymail.com,The Nevada Daily Mail,Nevada,Missouri,5315,"Rust Communications",,http://www.nevadadailymail.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nevadadailymail.com,11200,1883,11200||668
newarkadvocate.com,The Advocate,Newark,Ohio,5328,"Gannett",Presto,https://www.newarkadvocate.com/,https://rssfeeds.newarkadvocate.com/newark/home&x=1,9579,1820,9579||669
newbernsj.com,The Sun Journal,New Bern,North Carolina,5317,"GateHouse Media",NewsCycle,https://www.newbernsj.com/,https://www.newbernsj.com//news?template=rss&mime=xml,3841,1783,3841||670
newbritainherald.com,New Britain Herald,New Britain,Connecticut,5319,"Central Connecticut Communications LLC",,http://www.newbritainherald.com/,,10500,1880,10500||671
newburyportnews.com,The Daily News,West Bend,Wisconsin,5765,"Community Newspaper Holdings, Inc.",BLOX,https://www.newburyportnews.com/,https://www.newburyportnews.com/search/?f=rss&t=article&c=news&l=50,12000,1856,12000|12000|672
newportri.com,The Newport Daily News,Newport,Rhode Island,5331,"GateHouse Media",NewsCycle,https://www.newportri.com/,https://www.newportri.com//news?template=rss&mime=xml,13760,1846,13760||673
newportvermontdailyexpress.com,The Newport Daily Express,Newport,Vermont,5332,"Horizon Publications Inc.",Drupal,https://www.newportvermontdailyexpress.com/,https://www.newportvermontdailyexpress.com/rss.xml,5695,1936,5695||674
news-banner.com,News-Banner,Bluffton,Indiana,4732,"KPC Media Group, Inc.",WordPress,https://news-banner.com/,https://news-banner.com/feed/,104000,1892,|104000|675
news-daily.com,Clayton News Daily,Jonesboro,Georgia,5095,"Southern Community Newspapers, Inc.",BLOX,https://www.news-daily.com/,http://www.news-daily.com/search/?f=rss&t=article&l=10,13730,1970,13730|833|676
news-herald.com,The News-Herald,Willoughby,Ohio,5679,"Digital First Media",BLOX,https://www.news-herald.com/,https://www.news-herald.com/search/?f=rss&t=article&c=news&l=50,3465,1879,3465||677
news-journal.com,Longview News-Journal,Longview,Texas,5189,"Texas Community Media LLC",BLOX,https://www.news-journal.com/,https://www.news-journal.com/search/?f=rss&t=article&c=news&l=50,13611,1871,13611|4672|678
news-journalonline.com,Daytona Beach News-Journal,Daytona Beach,Florida,4873,"GateHouse Media",NewsCycle,https://www.news-journalonline.com/,https://www.news-journalonline.com//news?template=rss&mime=xml,54286,1883,54286||679
news-leader.com,Springfield News-Leader,Springfield,Missouri,5552,"Gannett",Presto,https://www.news-leader.com/,https://rssfeeds.news-leader.com/springfield/home&x=1,33603,1867,33603||680
news-sentinel.com,The News-Sentinel,Fort Wayne,Indiana,4964,"Ogden Newspapers Inc.",WordPress,http://www.news-sentinel.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=news-sentinel.com,14205,1833,14205|1043|681
news-star.com,Shawnee News-Star,Shawnee,Oklahoma,5526,"GateHouse Media",NewsCycle,https://www.news-star.com/,https://www.news-star.com//news?template=rss&mime=xml,62002,1894,62002||682
newsadvance.com,The News & Advance,Lynchburg,Virginia,5199,"BH Media Group",BLOX,https://www.newsadvance.com/,https://www.newsadvance.com/search/?f=rss&t=article&c=news&l=50,600,1866,600|150|684
newsandsentinel.com,Parkersburg News & Sentinel,Parkersburg,West Virginia,5386,"Ogden Newspapers Inc.",WordPress,http://www.newsandsentinel.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=newsandsentinel.com,5531,,5531||685
newsandtribune.com,News and Tribune,Jeffersonville,Indiana,5089,"Community Newspaper Holdings, Inc.",BLOX,https://www.newsandtribune.com/,https://www.newsandtribune.com/search/?f=rss&t=article&c=news&l=50,7754,1851,7754||686
newsargus.com,Goldsboro News-Argus,Goldsboro,North Carolina,4998,"Paxton Media Group, LLC",BLOX,https://www.newsargus.com/,https://www.newsargus.com/search/?f=rss&t=article&c=news&l=50,8027,1885,8027|2062|688
newschief.com,News Chief,Winter Haven,Florida,5687,"GateHouse Media",NewsCycle,https://www.newschief.com/,https://www.newschief.com//news?template=rss&mime=xml,14839,1911,14839|3884|692
newsday.com,Newsday,Melville,New York,5249,"Cablevision Systems Corporation",,https://www.newsday.com/,https://www.newsday.com/xml/1.28152169,9595,1940,9595||693
newsexaminer.com,Connersville News-Examiner,Connersville,Indiana,4839,"Paxton Media Group, LLC",,https://www.newsexaminer.com/,,38224,1887,38224||694
newsherald.com,The News Herald,Morganton,North Carolina,5286,"GateHouse Media",NewsCycle,https://www.newsherald.com/,https://www.newsherald.com//news?template=rss&mime=xml,6694,,6694|1840|695
newsitem.com,The News-Item,Shamokin,Pennsylvania,5524,"Sample Media Group",BLOX,https://www.newsitem.com/,https://www.newsitem.com/search/?f=rss&t=article&c=news&l=50,15086,1891,15086||696
newsleader.com,The News Leader,Staunton,Virginia,5560,"Gannett",Presto,https://www.newsleader.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=newsleader.com,11659,1904,11659||697
newsminer.com,Fairbanks Daily News-Miner,Fairbanks,Alaska,4939,"Helen E Snedded Foundation",BLOX,http://www.newsminer.com/,http://www.newsminer.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,4058,1903,4058||698
newsobserver.com,The News & Observer,Raleigh,North Carolina,5437,"The McClatchy Company",Escenic,https://www.newsobserver.com/,https://www.newsobserver.com/?widgetName=rssfeed&widgetContentId=6199&getXmlFeed=true,18892,1894,18892|118|699
newsok.com,The Oklahoman,Oklahoma City,Oklahoma,5355,"GateHouse Media",,https://newsok.com/,https://www.hoosiertimes.com/search/?f=rss&t=article&c=tmnews&l=50&s=start_time&sd=desc,18762,1903,18762|1585|700
newspress.com,Santa Barbara News-Press,Santa Barbara,California,5500,"Ampersand Publishing",,http://www.newspress.com/,,5500,1868,5500||701
newspressnow.com,St. Joseph News-Press,Saint Joseph,Missouri,5475,"News-Press & Gazette Co.",BLOX,http://www.newspressnow.com/,http://www.newspressnow.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,5027,1845,5027|1031|702
newstimes.com,The News-Times,Danbury,Connecticut,4867,"Hearst Communications, Inc.",,https://www.newstimes.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=newstimes.com,48698,1883,48698||703
newstopicnews.com,News-Topic,Lenoir,North Carolina,5163,"Paxton Media Group, LLC",,https://newstopicnews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=newstopicnews.com,18447,1875,18447|246|704
newstrib.com,News-Tribune,La Salle,Illinois,5133,"DAILY NEWS-TRIBUNE, INC",BLOX,http://www.newstrib.com/,http://www.newstrib.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,4236,1946,4236||705
newstribune.com,News Tribune,Jefferson City,Missouri,5088,"WEHCO Media, Inc.",,http://www.newstribune.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=newstribune.com,24004,1865,24004|443|706
newstribune.info,Mineral Daily News-Tribune,Keyser,West Virginia,5117,"GateHouse Media",NewsCycle,https://www.newstribune.info/,https://www.newstribune.info//news?template=rss&mime=xml,12838,1885,12838||707
newtondailynews.com,Newton Daily News,Newton,Iowa,5334,"Shaw Media",,https://www.newtondailynews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=newtondailynews.com,5168,1902,5168||708
nhregister.com,New Haven Register,New Haven,Connecticut,5323,"Hearst Communications, Inc.",,https://www.nhregister.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nhregister.com,39941,1812,39941||709
niagara-gazette.com,Niagara Gazette,Niagara Falls,New York,5338,"Community Newspaper Holdings, Inc.",BLOX,https://www.niagara-gazette.com/,https://www.niagara-gazette.com/search/?f=rss&t=article&c=news&l=50,4060,1854,4060|70|710
nj.comstarledger,The Star-Ledger,Newark,New Jersey,5329,"Advance Publications, Inc.",,http://www.nj.comstarledger,,14232,,14232|1819|714
njherald.com,New Jersey Herald,Newton,New Jersey,5335,"Quincy Media, Inc.",NewsCycle,https://www.njherald.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=njherald.com,4200,1829,4200||715
no website,Elk City Daily News,Elk City,Oklahoma,4924,"Haynes Publishing Co.",,no website,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=no website,29864,1888,29864||716
nonpareilonline.com,The Daily Nonpareil,Council Bluffs,Iowa,4853,"BH Media Group",BLOX,https://www.nonpareilonline.com/,https://www.nonpareilonline.com/search/?f=rss&t=article&c=news&l=50,9099,1849,9099||718
norfolkdailynews.com,Norfolk Daily News,Norfolk,Nebraska,5339,"Huse Family",BLOX,http://norfolkdailynews.com/,http://norfolkdailynews.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,10405,,10405||719
normantranscript.com,Norman Transcript,Norman,Oklahoma,5341,"Community Newspaper Holdings, Inc.",BLOX,https://www.normantranscript.com/,https://www.normantranscript.com/search/?f=rss&t=article&c=news&l=50,650,1889,650||720
northjersey.com,The Record,Woodland Park,New Jersey,5692,"Gannett",Presto,https://www.northjersey.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=northjersey.com,7175,1930,7175||722
northwestsignal.net,Northwest Signal,Napoleon,Ohio,5310,"Bryan Publishing Co.",BLOX,https://www.northwestsignal.net/,https://www.northwestsignal.net/search/?f=rss&t=article&c=news&l=50,6000,1852,6000||724
norwalkreflector.com,Norwalk Reflector,Norwalk,Ohio,5346,"Sandusky Newspapers, Inc.",,http://www.norwalkreflector.com/,http://www.norwalkreflector.com/rss/,10540,1830,10540|1538|725
norwichbulletin.com,The Bulletin,Bend,Oregon,4716,"GateHouse Media",NewsCycle,https://www.norwichbulletin.com/,https://www.norwichbulletin.com//news?template=rss&mime=xml,12571,1903,12571|376|726
nptelegraph.com,The North Platte Telegraph,North Platte,Nebraska,5344,"BH Media Group",BLOX,https://www.nptelegraph.com/,https://www.nptelegraph.com/search/?f=rss&t=article&c=news&l=50,170471,1881,170471||727
nrtoday.com,The News-Review,Roseburg,Oregon,5462,"Swift Communications, Inc.",BLOX,https://www.nrtoday.com/,http://www.nrtoday.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,78417,1867,78417||728
nujournal.com,The Journal,Martinsburg,West Virginia,5229,"Ogden Newspapers Inc.",WordPress,http://www.nujournal.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nujournal.com,7706,1907,7706||729
nvdaily.com,Northern Virginia Daily,Strasburg,Virginia,5568,"Ogden Newspapers Inc.",BLOX,https://www.nvdaily.com/,https://www.nvdaily.com/search/?f=rss&t=article&c=news&l=50,24323,1932,24323||730
nwaonline.com,Northwest Arkansas Democrat-Gazette,Fayetteville,Arkansas,4948,"WEHCO Media, Inc.",,https://www.nwaonline.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nwaonline.com,1500,,1500||731
nwfdailynews.com,Northwest Florida Daily News,Fort Walton Beach,Florida,4963,"GateHouse Media",NewsCycle,https://www.nwfdailynews.com/,https://www.nwfdailynews.com//news?template=rss&mime=xml,7923,1946,7923|543|732
nwherald.com,Northwest Herald,Crystal Lake,Illinois,4861,"Shaw Media",,https://www.nwherald.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nwherald.com,3800,1851,3800||733
nwitimes.com,The Times of Northwest Indiana,Munster,Indiana,5300,"Lee Enterprises",BLOX,https://www.nwitimes.com/,https://www.nwitimes.com/search/?f=rss&t=article&c=news&l=50,15964,1906,15964||734
nwtntoday.com,The Messenger,Fort Dodge,Iowa,4957,"Union City Daily Messenger, Inc",WordPress,http://www.nwtntoday.com/,http://www.nwtntoday.com/feed/,71870,1856,71870||735
nydailynews.com,New York Daily News,New York,New York,5327,"Tribune Publishing Co.",,https://www.nydailynews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=nydailynews.com,6468,,6468||736
nydailyrecord.com,The Daily Record,Dunn,North Carolina,4905,"Bridgetower Media",WordPress,https://nydailyrecord.com/,https://nydailyrecord.com/feed/,7112,1950,7112|522|737
nypost.com,New York Post,New York,New York,5327,"News Corporation",WordPress,https://nypost.com/,https://nypost.com/feed/,4864,1801,4864|370|738
nytimes.com,The New York Times,New York,New York,5327,"The New York Times Co.",,https://www.nytimes.com/,https://rss.nytimes.com/services/xml/rss/nyt/HomePage.xml,140167,1851,140167||739
oakridger.com,The Oak Ridger,Oak Ridge,Tennessee,5349,"GateHouse Media",NewsCycle,https://www.oakridger.com/,https://www.oakridger.com//news?template=rss&mime=xml,141005,1949,141005||740
oanow.com,Opelika-Auburn News,Opelika,Alabama,5362,"BH Media Group",BLOX,https://www.oanow.com/,https://www.oanow.com/search/?f=rss&t=article&c=news&l=50,5523,1904,5523||741
oaoa.com,Odessa American,Odessa,Texas,5351,"AIM Media",BLOX,https://www.oaoa.com/,https://www.oaoa.com/search/?f=rss&t=article&c=news&l=50,127648,1927,127648||742
observer-reporter.com,Observer-Reporter,Washington,Pennsylvania,5644,"Observer Publishing Co.",BLOX,https://observer-reporter.com/,https://observer-reporter.com/search/?f=rss&t=article&c=news&l=50,10558,,10558|1095|743
observernewsonline.com,The Observer News Enterprise,Newton,North Carolina,5336,"Horizon Publications Inc.",Drupal,https://www.observernewsonline.com/,https://www.observernewsonline.com/rss.xml,14800,1879,14800||744
observertoday.com,The Observer,Dunkirk,New York,4904,"Ogden Newspapers Inc.",WordPress,http://www.observertoday.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=observertoday.com,5000,1882,5000|10000|745
ocala.com,Ocala Star-Banner,Ocala,Florida,5350,"GateHouse Media",NewsCycle,https://www.ocala.com/,https://www.ocala.com//news?template=rss&mime=xml,6250,1866,6250|19050|746
ocregister.com,The Orange County Register,Santa Ana,California,5499,"Digital First Media",WordPress,https://www.ocregister.com/,https://www.ocregister.com/feed/,116250,1905,116250||747
ogd.com,Ogdensburg Journal/Advance News,Ogdensburg,New York,5353,"Johnson Newspaper Corp.",NewsCycle,https://www.ogd.com/,,6324,1830,6324|330|748
ohio.com,Akron Beacon Journal,Akron,Ohio,4642,"GateHouse Media",NewsCycle,https://www.ohio.com/,https://www.ohio.com//news?template=rss&mime=xml,10112,1839,10112|1037|749
oleantimesherald.com,Olean Times Herald,Olean,New York,5358,"Community Media Group",BLOX,http://www.oleantimesherald.com/,http://www.oleantimesherald.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,10937,2000,10937|471|750
olneydailymail.com,Olney Daily Mail,Olney,Illinois,5359,"GateHouse Media",NewsCycle,https://www.olneydailymail.com/,https://www.olneydailymail.com//news?template=rss&mime=xml,6657,1898,6657||751
onlineathens.com,Athens Banner-Herald,Athens,Georgia,4684,"GateHouse Media",NewsCycle,https://www.onlineathens.com/,https://www.onlineathens.com//news?template=rss&mime=xml,5660,1832,5660||752
oregonlive.com,The Oregonian,Portland,Oregon,5419,"Advance Publications, Inc.",,https://www.oregonlive.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=oregonlive.com,26068,1850,26068||753
orlandosentinel.com,Orlando Sentinel,Orlando,Florida,5365,"Tribune Publishing Co.",,https://www.orlandosentinel.com/,http://www.orlandosentinel.com/rss2.0.xml,12035,1876,12035|380|754
orovillemr.com,Oroville Mercury - Register,Oroville,California,5366,"Digital First Media",WordPress,https://www.orovillemr.com/,https://www.orovillemr.com/feed/,10200,,10200|33000|755
oskaloosa.com,Oskaloosa Herald,Oskaloosa,Iowa,5369,"Community Newspaper Holdings, Inc.",BLOX,https://www.oskaloosa.com/,https://www.oskaloosa.com/search/?f=rss&t=article&c=news&l=50,7285,1850,7285||756
oswegocountynewsnow.com,The Palladium-Times,Oswego,New York,5370,"Sample News Group LLC",BLOX,http://www.oswegocountynewsnow.com/,http://www.oswegocountynewsnow.com/search/?f=rss&t=article&c=news&l=50,12087,1845,12087||757
ottumwacourier.com,The Ottumwa Courier,Ottumwa,Iowa,5371,"Community Newspaper Holdings, Inc.",BLOX,https://www.ottumwacourier.com/,https://www.ottumwacourier.com/search/?f=rss&t=article&c=news&l=50,7021,1848,7021|48|758
ourmidland.com,Midland Daily News,Midland,Michigan,5261,"Hearst Communications, Inc.",,https://www.ourmidland.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=ourmidland.com,24849,1937,24849||759
oxfordeagle.com,The Oxford Eagle,Oxford,Mississippi,5374,"Boone Newspapers, Inc.",WordPress,https://www.oxfordeagle.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=oxfordeagle.com,16820,1867,16820|1749|760
paducahsun.com,The Paducah Sun,Paducah,Kentucky,5375,"Paxton Media Group, LLC",BLOX,http://www.paducahsun.com/,http://www.paducahsun.com/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,9305,1896,9305|1287|761
pal-item.com,Palladium-Item,Richmond,Indiana,5446,"Gannett",Presto,https://www.pal-item.com/,https://rssfeeds.pal-item.com/richmond/home&x=1,8210,1831,8210|1027|762
palatkadailynews.com,Palatka Daily News,Palatka,Florida,5376,"Community Newspapers, Inc.",Drupal,https://www.palatkadailynews.com/,https://www.palatkadailynews.com/rss.xml,5512,1885,5512|2097|763
palestineherald.com,Palestine Herald-Press,Palestine,Texas,5377,"Community Newspaper Holdings, Inc.",BLOX,https://www.palestineherald.com/,https://www.palestineherald.com/search/?f=rss&t=article&c=news&l=50,2904,1849,2904||764
palmbeachdailynews.com,Palm Beach Daily News,Palm Beach,Florida,5378,"GateHouse Media",NewsCycle,https://www.palmbeachdailynews.com/,https://www.palmbeachdailynews.com//news?template=rss&mime=xml,2618,1897,2618||765
palmbeachpost.com,The Palm Beach Post,West Palm Beach,Florida,5664,"GateHouse Media",NewsCycle,https://www.palmbeachpost.com/,https://www.palmbeachpost.com//news?template=rss&mime=xml,45054,1908,45054||766
panews.com,Port Arthur News,Port Arthur,Texas,5415,"Boone Newspapers, Inc.",WordPress,https://www.panews.com/,https://news.google.com/rss/search?hl=en-US&gl=US&ceid=US=en&num=5&q=site=panews.com,18200,1897,18200|250|767
pantagraph.com,The Pantagraph,Bloomington,Illinois,4728,"Lee Enterprises",BLOX,https://www.pantagraph.com/,https://www.pantagraph.com/search/?f=rss&t=article&c=news&l=50,3600,1837,3600||768
paragoulddailypress.com,Paragould Daily Press,Paragould,Arkansas,5382,"Paxton Media Group, LLC",,http://www.paragoulddailypress.com/,,135880,,135880||769
parispi.net,The Paris Post-Intelligencer,Paris,Tennessee,5383,"Williams Family",BLOX,http://www.parispi.net/,http://www.parispi.net/search/?f=rss&t=article&l=10&s=start_time&sd=desc&k%5B%5D=%23topstory,3772,,3772||770
